id,name,sku,description,price,special_price,erpstock_label,manufacturer_label
65818,Pc de Bureau Gamer MYTEK AMD RYZEN 5 32Go RTX 5050 8Go,VIKING-3600-5050-32G,"Processeur: AMD Ryzen™ 5 3600 ( 3,6 GHz up to 4,2 GHz Turbo max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go ( 2 X 16Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 - Carte mère: MSI A520M-A PRO mATX - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilo Auto RGB - Alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2339,,En arrivage,MYTEK
62989,Pc de Bureau Gamer MYTEK AMD RYZEN5 16Go RTX 5050 8G,VIKING-5600-5050,"Processeur: AMD Ryzen™ 5 5600 ( 3,5 GHz up to 4,4 GHz Turbo max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 - Carte mère: MSI B450M-A PRO MAX II - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2379,,Sur commande 48h,MYTEK
69675,Pc de Bureau Gamer MYTEK AMD RYZEN 5 16G RTX 5060 8Go,LEON-3600-5060,"Processeur: AMD Ryzen™ 5 3600 ( 3.6 GHz up to 4.2 GHz Turbo max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) DDR4 3200Mhz - Disque Dur: MSI SSD SPATIUM M371 M.2 NVME Gen3x4 500Go R2200-W1150 - Carte mère: MSI A520M-A PRO mATX - Carte graphique: MSI GeForce RTX 5060 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A550BNL 550W BRONZE - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2399,,En stock,POWERED-BY-MSI-ADVANCED
62952,Pc de Bureau Gamer MYTEK i5 14è Gén 16Go RTX 5050 8G,VIKING-14400-5050-1T,"Processeur: Intel Core i5 14400F (Up to 4.7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2419,,Sur commande 48h,MYTEK
64739,Pc de Bureau Gamer MYTEK i5 12è Gén 16Go RTX5060 8G,PANZER-12400-5060,"Processeur: Intel Core i5-12400F ( 2.50 GHz up to 4.40 GHz Turbo max , 18Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8Go ) DDR4 3200MHz - Disque Dur: PNY SSD CS2230 M2 NVMe PCIe Gen3x4 500Go R3300/W2500 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: PNY GEFORCE RTX 5060 8Go DUAL FAN - Boîtier GAMER INCA EMG-15XN - BLOC D'ALIMENTATION AEROCOOL LUX 550W BRONZE - Dimensions: 345 x 183 x 430 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2469,,En arrivage,MYTEK
62998,Pc de Bureau Gamer MYTEK AMD RYZEN5 16G RTX 5050 8G,VIKING-5600-5050-1T,"Processeur: AMD Ryzen™ 5 5600 ( 3,5 GHz up to 4,4 GHz Turbo max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI B450M-A PRO MAX II - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2479,,Sur commande 48h,MYTEK
60775,Pc de Bureau Gamer MYTEK i5 14è Gén 16Go RTX 5060 SOLO,HUNTER-14400-5060,"Processeur: Intel Core i5 14400F (Up to 4.7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16Go ( 2 x 8Go ) 3200Mhz DDR4 - Disque Dur: Patriot Disque Dur SSD INTERNE  2280 PCIe P300 512Go M.2 - Carte mère: ASUS PRIME H610M-K D4 ARGB - Carte graphique: ZOTAC GAMING GeForce RTX 5060 SOLO - Boîtier REDRAGON PAGOS 1 GC-570 M-ATX - Noir - Alimentation AEROCOOL LUX 550W BRONZE - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2499,,Sur commande 48h,MYTEK
69555,Pc de Bureau Gamer MYTEK i3 12è Gén 16Go RTX 5060 8G,HLEL-12100-5060,"Processeur: Intel Core i3-12100F (Up to 4,30 GHz Turbo max , 12Mo Mémoire cache, Quad-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) DDR4 3200Mhz - Disque Dur: MSI SSD SPATIUM M371 M.2 NVME Gen3x4 500Go R2200-W1150 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: MSI GeForce RTX 5060 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE M100R WHITE / Micro-ATX / 4 ventilo ARGB + Controlleur - Bloc d'alimentation MSI MAG A550BNL 550W BRONZE - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2499,,En stock,POWERED-BY-MSI-ADVANCED
60280,Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go RTX 5060 8G,NITRO-5500-5060,"Processeur: AMD Ryzen™ 5 5500 ( 3,6 GHz up to 4,2 GHz Turbo max , 16Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M371 M 2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI B450M-A PRO MAX II - Carte Graphique: MSI GeForce RTX 5060 8G VENTUS 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW  / ATX / 6 ventilo Auto RGB - MSI BLOC D'ALIMENTATION MAG A550BNL 550W BRONZE - Dimensions: 411.6 x 210 x 498 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2509,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
69685,Pc de Bureau Gamer MYTEK AMD RYZEN 5 16Go RTX 5060 8Go,LEON-3600-5060-1T,"Processeur: AMD Ryzen™ 5 3600 ( 3.6 GHz up to 4.2 GHz Turbo max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) DDR4 3200Mhz - Disque Dur: MSI SSD SPATIUM M371 M.2 NVME Gen3x4 1To R2350-W1700 - Carte mère: MSI A520M-A PRO mATX - Carte graphique: MSI GeForce RTX 5060 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A550BNL 550W BRONZE - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2539,,En stock,POWERED-BY-MSI-ADVANCED
