id,name,sku,description,price,special_price,erpstock_label,manufacturer_label
51299,Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G MSI RTX 3050 VENTUS 2X XS 8G OC,VIKING-5500-3050-32G-1T,"Processeur: AMD Ryzen™ 5 5500 ( 3.6 GHz up to 4.2 GHz Turbo max , 16Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go ( 2 X 16Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M371 M.2 NVME Gen4x4 1To R2350-W1700 - Carte mère: MSI B450M-A PRO MAX II - Carte graphique: MSI GEFORCE RTX 3050 VENTUS 2X XS 8G OC - Boîtier GAMER MSI MAG FORGE 120A AIRFLOW ATX 6 ventilos Auto RGB - Alimentation MSI MAG A500DN 500W 80+Standard - Dimensions: 411,6 x 210 x 498 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2209,,En stock,POWERED-BY-MSI-ADVANCED
49893,PC de Bureau ALL IN ONE LENOVO ThinkCentre neo 50a Gen 5 i5 13è Gén 16G 512Go SSD,12SC000YFM-16G,"Écran 23.8"" Full HD, IPS - Processeur: Intel Core i5-13420H (Up to 4.60 GHz Turbo max , 12 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5-5200 - Disque Dur: 512Go SSD - Carte Graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB-A 3.2 Gen 2, 2x USB-A 2.0, 1x USB-C 3.2 Gen 2, 1x entrée HDMI 1.4, 1x sortie HDMI 2.1 TMDS, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Couleur: Gris Luna - Garantie: 2 ans + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",2229,,En arrivage,LENOVO
62847,Pc de Bureau Gamer MYTEK i5 12è Gén 16G RTX 5050 8G,VIKING-12400-5050,"Processeur: Intel Core i5-12400F ( 2.50 GHz up to 4.40 GHz Turbo max , 18Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2229,,En arrivage,POWERED-BY-MSI-ADVANCED
64107,PC de Bureau DELL VOSTRO 3030 i7 12è Gén 16Go 512Go SSD - Noir,3030-I7-512SSD-16G,"Processeur: Intel Core i7-12700 (Up to 4.90 GHz Turbo max , 25Mo de Mémoire Cache, 12-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec Wifi, Bluetooth, 3x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 4x USB 2.0, 1x HDMI 1.4b, 1x RJ-45, 1x DisplayPort 1.4a, 1x prise casque, 1x sortie audio - Couleur: Noir - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",2239,,En stock,DELL
68461,PC de Bureau DELL Tower ECT1250 i7 14è Gén 16Go 512Go SSD - Noir,ECT1250,"Processeur: Intel Core i7 14700 (Up to 5.4 GHz Turbo max , 33Mo de Mémoire Cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics 770 avec Wifi, Bluetooth, 4x USB 2.0, 1x USB-C 3.2 Gen 1 , 3x USB 3.2 Gen 1, 1x HDMI 2.1, 1x DisplayPort, 1x RJ45, 1 prise Jack globale de casque - Couleur: Noir - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",2285,,En stock,DELL
50913,PC de Bureau LENOVO ThinkCentre néo 50t Gen 5 i7 14è Gén 8Go 512Go SSD,12UD009XFM,"Processeur: Intel Core i7 14700 (Up to 5.4 GHz Turbo max , 33 Mo de Mémoire Cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR5-5600 - Disque Dur: 512Go SSD - Carte Graphique: Intel UHD Graphics 770 avec Wi-Fi, Bluetooth, 1x USB-C 3.2 Gen 1, 4x USB-A 3.2 Gen 1, 4x USB-A 2.0, 1x HDMI® 2.1 TMDS, 1x RJ-45, 1x DisplayPort™ 1.4a (HBR2), 1x VGA, 1x micro (3,5 mm), 1x sortie ligne (3,5 mm), 1x prise combinée casque/microphone (3,5 mm) - Couleur: Noir - Garantie: 3 ans + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",2399,2295,En stock,LENOVO
62983,Pc de Bureau Gamer MYTEK AMD RYZEN 5 16G RTX 5050 8G,VIKING-5500-5050-1T,"Processeur: AMD Ryzen™ 5 5500 ( 3,6 GHz up to 4,2 GHz Turbo max , 16Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI B450M-A PRO MAX II - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2299,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
64697,PC de Bureau DELL VOSTRO 3030 i7 12è Gén 16Go 512G SSD - Noir,BU-3030-I7-512SSD-16G-W11P,"Processeur: Intel Core i7-12700 (Up to 4.90 GHz Turbo max , 25Mo de Mémoire Cache, 12-Cores ) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec Wifi, Bluetooth, 3x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 4x USB 2.0, 1x HDMI 1.4b, 1x RJ-45, 1x DisplayPort 1.4a, 1x prise casque, 1x sortie audio - Couleur: Noir - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",2299,,En arrivage,DELL
62944,Pc de Bureau Gamer MYTEK i5 14è Gén 16G RTX 5050 8G,VIKING-14400-5050,"Processeur: Intel Core i5 14400F (Up to 4.7 GHz Turbo max , 20Mo Mémoire cache, 10-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go ( 2 X 8 Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2319,,Sur commande 48h,MYTEK
62850,Pc de Bureau Gamer MYTEK i5 12è Gén 16Go RTX 5050 8G,VIKING-12400-5050-1T,"Processeur: Intel Core i5-12400F ( 2.50 GHz up to 4.40 GHz Turbo max , 18Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go (2 X 8Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO H610M-E DDR4 mATX - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilos Auto RGB - Bloc d'alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2329,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
65818,Pc de Bureau Gamer MYTEK AMD RYZEN 5 32Go RTX 5050 8Go,VIKING-3600-5050-32G,"Processeur: AMD Ryzen™ 5 3600 ( 3,6 GHz up to 4,2 GHz Turbo max , 32Mo Mémoire cache, Hexa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: 32 Go ( 2 X 16Go ) 3200Mhz DDR4 - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 - Carte mère: MSI A520M-A PRO mATX - Carte graphique: MSI GeForce RTX 5050 8G SHADOW 2X OC - Boîtier Gamer MSI MAG FORGE 120A AIRFLOW / ATX / 6 ventilo Auto RGB - Alimentation MSI MAG A500DN 80+Standard - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",2339,,En arrivage,MYTEK
64109,PC de Bureau DELL VOSTRO 3030 i7 14è Gén 16G 512Go SSD - Noir,3030-I7-512SSD-DVD-16G,"Processeur: Intel Core i7 14700 (Up to 5.4 GHz Turbo max , 33Mo de Mémoire Cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 512Go SSD - Carte Graphique: Intel® UHD Graphics avec Wifi, Bluetooth, 3x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 1 Type-C, 4x USB 2.0, 1x HDMI 1.4b, 1x RJ-45, 1x DisplayPort 1.4a, 1x prise casque, 1x sortie audio - Avec DVD - Couleur: Noir - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",2395,2345,En arrivage,DELL
67978,PC de Bureau All In One HP AI 24-cr2007nk Ultra 5 225U 16Go 1To SSD - Noir,BD4B6EA,"PC tout en un HP AI 24-cr2007nk - Écran 23.8"" Full HD IPS - Processeur: Intel Core Ultra 5 225U (Up to 4,8 GHz Turbo max , 12 Mo de mémoire cache, 12 -Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque Dur: 1To SSD - Carte graphique: Intel UHD Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 2x USB 2.0 Type-A, 1 sortie HDMI 1.4, 1x RJ-45, 1 prise combinée casque/microphone - Couleur: Noir - Garantie: 1 an + Clavier & Souris Retrait en Magasin ou Livraison Gratuite *",2369,,En stock,HP
