id,name,sku,description,price,special_price,erpstock_label,manufacturer_label
61505,Pc de Bureau Gamer MYTEK i7 13è Gén 32Go RTX5070 12G ,ALIEN-13700-5070,"Processeur: Intel Core i7-13700F (Up to 5.20 GHz Turbo max , 30Mo Mémoire cache, 16-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG400 WHITE ARGB Standard Edition LGA1700/AM5 TDP 220W - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A850GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5089,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
61646,Pc de Bureau Gamer MYTEK i7 14è Gén 32Go RTX 5070 12Go ,NITRO-14700-5070-32G,"Processeur: Intel Core i7-14700F (Up to 5.4 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT SPECTRIX D35G 32 Go ( 2 X 16 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760MP DDR4 mATX - Carte graphique: MSI GeForce RTX 5070 12G SHADOW 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750BN 750W 80+Bronze PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5109,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
65808,Pc de Bureau Gamer MYTEK AMD Ryzen 7 32Go RTX 5070 12G,SNOWOLF-7700-5070,"Processeur: AMD Ryzen 7 7700 ( 3.8 GHz up to 5.3 GHz Turbo max , 32Mo Mémoire cache, Octa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT LANCER BLADE 32 Go ( 2x16 Go ) 5600Mhz DDR5 WHITE - Disque Dur: MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000-W4500 - Carte mère: MSI A620M-E PRO - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: MSI AIR-COOLER MAG COREFROZR AA13 WHITE TDP 240W - Boîtier Gamer MSI MAG FORGE M100R WHITE / Micro-ATX / 4 ventilo ARGB + Controlleur - Alimentation MSI MAG A750GN PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Blanc - Garantie: 1an Retrait en Magasin ou Livraison Gratuite *",5249,,En stock,POWERED-BY-MSI-ULTIMATE
61510,Pc de Bureau Gamer MYTEK i7 14è Gén 32Go RTX5070 12G ,ALIEN-14700-5070,"Processeur: Intel Core i7 14700F (Up to 5.4 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG SPECTRIX D35G WHITE 32 Go ( 4 X 8 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG400 WHITE ARGB Standard Edition LGA1700/AM5 TDP 220W - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A850GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5309,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
61552,Pc de Bureau Gamer MYTEK AMD RYZEN 7 32Go RTX5070 12G ,ALIEN-7700-5070,"Processeur: AMD Ryzen™ 7 7700 ( 3.8 GHz up to 5.3 GHz Turbo max , 32Mo Mémoire cache, Octa-Core ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B840-P WIFI - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: DEEPCOOL AIR-COOLER AG400 WHITE ARGB Standard Edition LGA1700/AM5 TDP 220W - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A850GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5509,,Sur commande 48h,POWERED-BY-MSI-ADVANCED
67112,Pc de Bureau Gamer MYTEK i7 14è Gén 64Go RTX 5070 12Go ,NITRO-14700-5070-64G,"Processeur: Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG KIT SPECTRIX D35G 64 Go ( 4 X 16 Go ) 3200Mhz DDR4 RGB - Disque Dur: MSI SSD SPATIUM M470 Pro M.2 NVME Gen4x4 1To R6000-W4500 - Carte mère: MSI PRO B760M-P DDR4 m-ATX - Carte graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC - Refroidisseur CPU: COOLER MASTER AIR-COOLER HYPER 212 SPECTRUM V3 LGA1700/AM5 TDP 200W - Boîtier Gamer MSI MAG FORGE M100R / Micro-ATX / 4 ventilo ARGB + Controlleur - BLOC D'ALIMENTATION MSI MAG A750GN PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Noir - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5569,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
61838,Pc de Bureau Gamer MYTEK i9 12è Gén 32G RTX5060 Ti 16G,WITCHER-12900-16G5060Ti,"Processeur: Intel Core i9-12900KF (Up to 5.20 GHz Turbo max , 30Mo Mémoire cache, 16-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO Z790-P WIFI DDR5 - Carte Graphique: MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID E360 WHITE ( LGA1700 / AM5 ) RGB - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A750GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5659,,Sur commande 48h,MYTEK
61844,Pc de Bureau Gamer MYTEK i7 14è Gén 32G RTX5060 Ti 16G,WITCHER-14700K-16G5060Ti,"Processeur: Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO Z790-P WIFI DDR5 - Carte Graphique: MSI GeForce RTX 5060 Ti 16G GAMING TRIO OC WHITE - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID E360 WHITE ( LGA1700 / AM5 ) RGB - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A750GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",5899,,Sur commande 48h,MYTEK
62130,Pc de Bureau Gamer MYTEK Ultra 7 265KF 32Go RTX 5070 12Go,SPY-B57-265KF-5070,"Processeur: Intel Core Ultra 7 265KF (Up to 5.5 GHz Turbo max , 30Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: OCPC PISTA 32Go ( 2 X 16Go ) 6000Mhz DDR5 CL38 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 500Go R3600-W2300 + MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO B860M-A WIFI - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID I240 WHITE - Boîtier Gamer MSI MAG FORGE M100R WHITE / Micro-ATX / 4 ventilo ARGB + Controlleur - MSI BLOC D'ALIMENTATION MAG A750GN PCIE5 - Dimensions: 388 x 200 x 423 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",6499,6119,Sur commande 48h,MYTEK
61601,Pc de Bureau Gamer MYTEK i7 14è Gén 32G RTX5070 12G ,WITCHER-14700-5070,"Processeur: Intel Core i7 14700KF (Up to 5.6 GHz Turbo max , 33Mo Mémoire cache, 20-Cores ) - Système d'exploitation: FreeDos - Mémoire RAM: XPG LANCER BLADE 32 Go ( 4 X 8 Go ) 5600Mhz DDR5 RGB - Disque Dur: MSI SSD SPATIUM M450 M.2 NVME Gen4x4 1To R3600-W3000 - Carte mère: MSI PRO Z790-P WIFI DDR5 - Carte Graphique: MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE - Refroidisseur CPU: MSI LIQUID-COOLING MAG CORELIQUID E360 WHITE ( LGA1700 / AM5 ) RGB - Boîtier Gamer MSI MAG FORGE 320R AIRFLOW WHITE  / ATX / 4 ventilo RGB - MSI BLOC D'ALIMENTATION MAG A850GN PCIE5 - Dimensions: 472,5 x 210 x 498 mm - Couleur: Blanc - Garantie: 1 an Retrait en Magasin ou Livraison Gratuite *",6369,,Sur commande 48h,POWERED-BY-MSI-ESSENTIAL
